platform,video_id,video_title,author,text,likes,replies,time,parent_rpid,matched_patterns
bilibili,BV14HYC6XERP,【KMD】老乡meiy月薪才4k？不可能！那他不如去便利店打工！我的身价都有meiy的三倍！要是十万日元他能天天陪我双排我直接雇了！,青柠檬的灯,回复 @晓窗读易 :日本人英语很好吗？,1,0,2026-09-14T08:33:00+08:00,317421095952,
bilibili,BV14HYC6XERP,【KMD】老乡meiy月薪才4k？不可能！那他不如去便利店打工！我的身价都有meiy的三倍！要是十万日元他能天天陪我双排我直接雇了！,rollingdown111,回复 @晓窗读易 :他不会啊。。。,0,0,2026-09-14T08:46:00+08:00,317421095952,
bilibili,BV14HYC6XERP,【KMD】老乡meiy月薪才4k？不可能！那他不如去便利店打工！我的身价都有meiy的三倍！要是十万日元他能天天陪我双排我直接雇了！,エミリアofficial,回复 @竖琴海豹大王 :开日服节点不就行了，以防你不知道日服还歧视说英语的,1,0,2026-09-14T09:15:00+08:00,317421095952,
bilibili,BV14HYC6XERP,【KMD】老乡meiy月薪才4k？不可能！那他不如去便利店打工！我的身价都有meiy的三倍！要是十万日元他能天天陪我双排我直接雇了！,风野左,学中文更快,1,0,2026-09-14T09:22:00+08:00,317421095952,
bilibili,BV14HYC6XERP,【KMD】老乡meiy月薪才4k？不可能！那他不如去便利店打工！我的身价都有meiy的三倍！要是十万日元他能天天陪我双排我直接雇了！,彼得伊里奇柴cough斯基,有本土舆论压力吧，他在那边挺火的，就像太平洋队要买康康国内观众也不会答应一样,4,0,2026-09-14T09:27:00+08:00,317421095952,
bilibili,BV14HYC6XERP,【KMD】老乡meiy月薪才4k？不可能！那他不如去便利店打工！我的身价都有meiy的三倍！要是十万日元他能天天陪我双排我直接雇了！,祓禊花喰御前,他去国外呆过一阵子后面回国说不习惯国外生活，而且他本人也想带jp瓦进世界赛,0,0,2026-09-14T10:33:00+08:00,317421095952,
bilibili,BV14HYC6XERP,【KMD】老乡meiy月薪才4k？不可能！那他不如去便利店打工！我的身价都有meiy的三倍！要是十万日元他能天天陪我双排我直接雇了！,电刀韦鲁斯,光一个房租就不够了，应该有其他收入的，三千多在日本，算你住父母家里面，然后生活用品也是用自己家里的，那三千多刚刚好够伙食费的[笑哭],2,0,2026-09-14T07:14:00+08:00,313932744129,
bilibili,BV14HYC6XERP,【KMD】老乡meiy月薪才4k？不可能！那他不如去便利店打工！我的身价都有meiy的三倍！要是十万日元他能天天陪我双排我直接雇了！,桜野かれみ,住桥洞可能够吧[笑哭],0,0,2026-09-14T20:16:00+08:00,313932744129,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,网友kdb,yuko那句冷知识阉割也是外国人笑死我了,171,0,2026-09-13T10:39:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,VCT-EDG-ZmJJKK,看懂了吗兄弟们[doge],167,6,2026-09-13T10:55:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,小橘小橘橘子冰,dy梦醒电竞,74,4,2026-09-13T10:37:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,朕即嬴政,冷知识，大东彦也是外国人,58,6,2026-09-13T10:34:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,魅惑奥拇,[喜极而泣][喜极而泣][喜极而泣],35,4,2026-09-13T11:26:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,Map1e04,也够房管还发红色sc,26,0,2026-09-13T10:50:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,春-意盎-然,刚才那个骂yuko的评论咋删了,23,3,2026-09-13T10:38:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,起雾舞,我看了一圈，怎么都只骂这个钱包，难道这个捷风的冯不该飞么[汤圆],19,1,2026-09-13T17:19:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,ccy永远喜欢影贴贴,冷知识以前ddy队友不开麦他护队友说你没玩过亚服吗亚服都不说话的[笑哭],16,3,2026-09-13T13:45:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,sumimi的Uika本人,这老外一眼那种特别歧视cn赛区的老外[喜极而泣],9,0,2026-09-13T11:54:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,syncupxd,有没有可能钱包是kovaQ,8,0,2026-09-13T19:23:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,不知道在忙什么的鳗鱼,dy梦醒电竞,8,0,2026-09-13T10:36:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,路过的小韩,大概率是hk或者4V，更倾向于4V，4V最喜欢在cn里福建和4V身份自由切换,7,0,2026-09-13T13:54:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,0wAt3r1a,kys啥意思啊,7,7,2026-09-13T10:37:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,真的是朝夢,为什么ddy骂人有一种又想强硬又很怂的感觉[笑哭],6,5,2026-09-13T11:38:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,还同春夏秋,我觉得anno就不会突然结束……,4,0,2026-09-13T10:52:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,SF-庭月,有没有省流，我看直播的时候看了几眼看对面xdy一直在骂这边jett,3,1,2026-09-13T11:19:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,老白嫖_,我觉得anno就不会突然结束……,1,0,2026-09-13T12:05:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,砚墨碎星,7:20,1,0,2026-09-13T11:00:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,要远飞,all g啥意思,1,5,2026-09-13T12:30:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,-Marcovaldo-,retard 学到了[doge],0,0,2026-09-14T12:32:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,1029237,他ping 怎麼這麼低,0,0,2026-09-14T16:10:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,孤魂野鬼不需要坟,骂人才爽啊，这游戏不骂人怎么玩？,0,0,2026-09-14T03:27:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,拾玖my,国服天才少年这么多来国服打单是想不开吗[doge],0,0,2026-09-14T03:09:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,宣武力丹,冷知识这把甚至加时两把[星星眼],0,0,2026-09-13T11:16:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,三十QwQ,我觉得anno就不会切的这么快[无限暖暖_毛线汪汪],0,0,2026-09-13T10:45:00+08:00,,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,我枧青山,哈哈，那无敌了,4,0,2026-09-13T11:30:00+08:00,317341245472,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,青柠檬的灯,神探啊👀,3,0,2026-09-13T11:49:00+08:00,317341245472,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,快看天上有小怪兽,赚钱嘛。不寒碜dy的花钱就能请cxy帮忙说一句[doge],4,0,2026-09-13T12:13:00+08:00,317341245472,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,烩饭_,破案了,0,0,2026-09-13T12:21:00+08:00,317341245472,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,Steve-l,回复 @快看天上有小怪兽 :普通商单哪会说好兄弟，明显有熟人,2,0,2026-09-13T13:44:00+08:00,317341245472,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,枪之恶魔燕2鹰,回复 @Steve-l :呃也够拿到钱都是兄弟,6,0,2026-09-13T14:19:00+08:00,317341245472,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,改名为神魔要硬币啊,咋知道的啊 我看完了没发现这个名字,1,0,2026-09-13T10:51:00+08:00,317339384096,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,小橘小橘橘子冰,回复 @改名为神魔要硬币啊 :直播的捷风id,5,0,2026-09-13T10:54:00+08:00,317339384096,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,小橘小橘橘子冰,回复 @改名为神魔要硬币啊 :最后结算的时候看到的 我在直播间,0,0,2026-09-13T10:54:00+08:00,317339384096,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,改名为神魔要硬币啊,回复 @小橘小橘橘子冰 :原来如此 开爆,0,0,2026-09-13T11:00:00+08:00,317339384096,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,幽门螺旋杆菌菌,冷知识，韩国在亚洲,16,0,2026-09-13T10:39:00+08:00,317339004400,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,Ya_Nami-,回复 @南無阿彌陀 :韩国在亚洲又怎样，法国还在欧洲说的不也是法语？美国在北美说的不也是英语，但是你到了国服不就得说中文？再怎么说两句简单的英语也行吧，标点+there都行啊，不说话什么意思,6,0,2026-09-13T10:44:00+08:00,317339004400,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,好久不下雨_,回复 @Ya_Nami- :他意思很明显是钱包喷亚洲不仅仅是喷中国啊，所以就算ddy是韩国人也被喷了啊,26,0,2026-09-13T10:48:00+08:00,317339004400,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,无默笙箫,回复 @Ya_Nami- :他是说种族歧视也歧视到了kr，kr也是亚洲的。当然如果只歧视cn 彦哥也会暴力攻击他的,1,0,2026-09-13T11:40:00+08:00,317339004400,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,浮云彼端,只是国籍是kr而已，自我认同还是cn,0,0,2026-09-13T11:57:00+08:00,317339004400,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,pk-zx,回复 @浮云彼端 :那恰恰相反，只能说习惯待在中国,0,0,2026-09-13T15:38:00+08:00,317339004400,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,哦耶彦彦的怒,加个塞,5,0,2026-09-13T11:42:00+08:00,313857176129,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,染崎゛,山东神探,0,0,2026-09-13T11:49:00+08:00,313857176129,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,fuer福尔,这下看懂了[星星眼],1,0,2026-09-13T11:59:00+08:00,313857176129,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,飒枫砜,破案,0,0,2026-09-13T11:59:00+08:00,313857176129,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,有利可图的纸巾,还有人骂🐏？,8,0,2026-09-13T10:39:00+08:00,317339459344,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,春-意盎-然,回复 @有利可图的纸巾 :说对面捷风帮自家说话还这么想吃分,22,0,2026-09-13T10:40:00+08:00,317339459344,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,Talinnnn,[笑哭]我刚想喷他 他删了,0,0,2026-09-13T10:40:00+08:00,317339459344,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,不_中奖不改名,都飞,4,0,2026-09-14T04:16:00+08:00,313891250913,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,是人类呀-,你得看队友正不正常玩儿，你看这个钱包是正常玩吗？而且那一次那个队友不说话，是因为另一个队友是压力怪，他被压力了之后才不说话的，一开始正常报点的。  还有搁这岁月史书的。,7,0,2026-09-14T04:15:00+08:00,313871832225,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,要远飞,大哥，麦都关了和不说话是一个概念吗，视频看完再发评论好不好,4,0,2026-09-14T04:18:00+08:00,313871832225,
bilibili,BV1yYYe6WE1P,【大东彦】打国服也能遇到种族歧视，国服天梯遇0交流钱包也不报点！他是外国人！彦哥完美预判这应该是陪玩店！,你的布偶,不想说话标点会吧。标点都懒得标。,0,0,2026-09-14T14:57:00+08:00,313871832225,
